industry_code,industry_ubiquity,industry_complexity,industry_complexity_percentile
311340,92,0.33312907874702213,69.8
311351,58,1.0569090176835056,85.43
311352,140,0.43946029152433047,72.97
311411,65,-0.25681244495588695,44.35
311412,106,-0.6464116827838747,27.14
311421,166,-0.3362149338583985,40.13
311422,37,0.06651049443697955,58.39
311423,63,-0.5019167775118795,32.73
311511,140,-0.13041682659462814,50.26
311512,26,0.44247753174151316,73.07
311513,112,-0.858896982385687,18.48
311514,64,-0.591227600962801,29.57
311520,94,0.3065408059782312,69.06
311611,167,-2.1300197373651075,0.21
311612,195,-1.4613991068354666,4.86
311613,74,-1.1764673937540202,9.82
311615,122,-1.5973740167125963,2.96
311710,60,0.3442803844623463,70.33
311811,260,-0.10429159483233365,51.74
311812,171,0.2623703731425446,66.84
311813,50,1.2744292104075816,88.38
311821,93,0.0011565770273960934,56.07
311824,88,0.43400569533698213,72.44
311830,78,0.17415683750071628,63.04
311911,58,-0.04303916730563027,53.85
311919,97,-0.07581317138079491,52.69
311920,145,0.7715134751443115,80.15
311930,34,1.4669667278956542,91.13
311941,89,0.32811375696296513,69.59
311942,94,0.2861771728448927,68.11
311991,105,0.5975358923604729,76.24
311999,136,-0.4525136570390631,34.95
312111,163,0.028305467079257542,56.81
312112,144,0.10889918002787123,60.4
312113,163,-0.2384154015983804,45.2
312120,293,0.2628248532022878,66.95
312130,184,-0.31812688264469874,41.18
312140,155,0.5184516938398456,74.23
312230,41,0.15213743812308045,62.2
313110,50,-0.993807554753607,14.89
313210,74,-0.846884844625276,19.11
313220,56,0.10404586596821974,60.08
313230,78,0.01852389288446547,56.49
313240,36,0.08694670273423168,59.45
313310,116,-0.4149325371748392,36.75
313320,68,0.3157649973680158,69.27
314110,25,-1.004768085986034,14.68
314120,110,0.052837096897513106,57.97
314910,200,-0.2974561722658716,41.92
314994,58,-0.11905858429961622,51.43
314999,233,-0.7680875493017526,21.75
315120,40,0.12223083536656465,61.14
315210,91,-0.5175328445396218,32.21
315250,105,-0.04280125178420401,53.96
315990,124,-0.03495311023767702,54.07
316110,108,-1.0299238825724204,14.04
316210,69,-0.4543613946045358,34.74
316990,163,-0.2790726173202291,42.56
321113,295,-1.3448477884235854,5.91
321114,129,-0.9884559063839284,15.1
321211,81,-0.7412232184782079,23.13
321212,33,-0.4273105920065554,35.9
321215,251,-0.771342355589712,21.65
321219,74,-0.6929351943143228,25.03
321911,132,-0.7941822322444047,20.7
321912,134,-1.1428489383148057,10.67
321918,197,-0.7565384793069893,22.49
321920,301,-1.5534062949471579,3.7
321991,80,-1.0448754574170889,13.52
321992,170,-0.7330220283736222,23.23
321999,303,-1.0947598584669413,11.62
322110,30,-0.9491816879945881,15.73
322120,98,-0.5597706543824839,30.73
322130,70,-0.6183804216401996,28.09
322211,225,-0.8611500714192127,18.37
322212,94,0.09196519583060324,59.77
322219,88,-0.6218408065870504,27.88
322220,136,-0.3849119340703258,37.91
322230,77,0.16210743038106537,62.62
322291,62,-0.42425286549672975,36.11
322299,97,-0.4138127310454503,36.85
323111,231,-0.7211747858988415,24.08
323113,290,-0.7297136571646969,23.44
323117,80,0.4313897768737881,72.33
323120,98,0.20613897508866927,64.52
324110,74,-0.6638203385445153,26.08
324121,180,-0.811744717021079,20.06
324122,64,0.1905838343067182,63.46
324191,84,-0.05176130515452314,53.22
324199,48,-0.270343595845343,43.4
325110,29,-1.233176957471261,7.92
325120,98,-0.21978911656228964,46.25
325130,62,0.32919646320695334,69.69
325180,131,-0.8495706431047892,19.01
325193,87,-1.6217118667760515,2.32
325194,36,-0.4772424839232206,34
325199,135,-0.3402153944970027,40.02
325211,141,-0.7149461675563438,24.5
325212,59,0.06130422323200586,58.18
325220,61,-0.5042813981626264,32.63
325311,105,-0.8919717724722775,17.32
325312,25,-0.6236680559853711,27.67
325314,157,-0.6555885591453232,26.72
325315,52,0.7883006918118557,80.36
325320,89,-0.5362666006045087,31.78
325411,101,0.8339061394877824,80.78
325412,89,0.6054632246994287,76.45
325413,43,2.194217040782669,96.83
325414,49,1.5029680675500268,91.66
325510,143,-0.8536888984364122,18.8
325520,82,0.2326378877656304,65.36
325611,92,-0.4612690245501442,34.53
325612,85,-0.22790878880211476,45.93
325613,42,0.1645450189865308,62.83
325620,93,0.896160336247277,82.58
325910,57,0.2792841662649409,67.9
325920,42,-0.3990168152280578,37.38
325991,100,-0.6042524378271726,28.93
325992,47,-0.37455391248597814,38.54
325998,176,-0.4960733154552941,32.84
326111,92,-0.3361954223575062,40.23
326112,81,-0.6105548683519957,28.41
326113,115,-0.7008314148620054,24.92
326121,105,0.07262179848561201,58.71
326122,144,-0.9408488043493342,16.05
326130,96,0.14239115556608525,61.88
326140,104,-0.4198001703082863,36.43
326150,145,-0.36765579103477897,38.75
326160,111,-0.3521340295305471,39.28
326191,74,0.2853546232764019,68
326199,302,-1.2446814169519338,7.6
326211,55,-0.9394633862869691,16.16
326212,84,-0.491091462150592,33.26
326220,96,-0.5913885785525992,29.46
326291,97,-0.7661950062475855,21.86
326299,105,-0.3622256729517185,38.86
327110,173,0.0650449852524339,58.29
327120,114,-0.3900397112300772,37.7
327211,45,0.3011857874049734,68.74
327212,83,0.11286267005188445,60.72
327213,38,-0.1974781167482964,46.99
327215,126,-0.28086173937226466,42.24
327310,107,0.07244055497193123,58.61
327320,453,-1.0940857871927825,11.72
327331,194,-0.12393804644944163,51
327332,92,0.4449361576479634,73.28
327390,245,-0.6183867290691395,27.98
327410,47,-0.12866429751183936,50.48
327420,51,0.36634695269016737,70.96
327910,78,0.27644256477029483,67.79
327991,277,-0.252433956775355,44.67
327992,58,-0.830958187661926,19.64
327993,98,-0.5374847902434395,31.68
327999,103,-0.1701072215000056,48.36
331110,105,-1.060882852649553,12.78
331210,112,-0.7066368014096371,24.82
331221,105,-0.38319773932876994,38.01
331222,73,-0.7276030667374433,23.76
331313,32,-0.010161990311450387,55.65
331314,45,-0.7603969036291471,22.28
331315,45,-0.6341538047475527,27.35
331318,87,-0.24058872124991354,45.09
331410,43,0.2554958112904272,66.63
331420,88,-0.2665164196490382,43.61
331491,67,0.05190277177127446,57.66
331492,65,-0.16793497995544465,48.47
331511,106,-1.235727217460175,7.81
331512,36,0.5371526307189006,74.87
331513,64,-0.13153087228498112,50.16
331523,82,-0.6754588557440029,25.66
331524,92,-0.14010084957781568,49.63
331529,72,-0.34659293955109516,39.6
332111,94,-0.7310544830915171,23.34
332112,33,0.2923326946294509,68.43
332114,60,0.07050110153247562,58.5
332117,44,0.29183968391680554,68.32
332119,152,-0.8979486256928012,17.11
332215,81,-0.12437117563851054,50.9
332216,132,-0.3703282961054516,38.65
332311,212,-1.2216684405709701,8.66
332312,301,-1.2364133296037196,7.71
332313,245,-1.15559646031304,10.56
332321,148,-0.7076573192102776,24.71
332322,262,-0.9793416321135288,15.31
332323,220,-0.1668829197160784,48.57
332410,88,-0.22773909409432044,46.04
332420,193,-1.0610566240319477,12.67
332431,88,-0.23429835918553746,45.41
332439,93,-0.5444720306985382,31.57
332510,106,-0.36069865882985935,38.97
332613,78,0.0781083077491077,58.82
332618,141,-0.6225511780860887,27.77
332710,387,-1.3363466001104254,6.23
332721,144,-0.4518192580620851,35.06
332722,92,-0.10387013586892445,51.85
332811,98,-0.2602110468223086,44.03
332812,213,-0.8347530007139896,19.54
332813,159,-0.5787717927807386,29.99
332911,94,-0.40788458426962015,36.96
332912,95,-0.13945346853643598,49.84
332913,54,0.3354127302589994,69.9
332919,76,-0.2000816124633744,46.78
332991,68,0.03334983787847357,57.23
332992,52,-0.5590786536649454,30.94
332993,21,-0.8712156057702424,18.16
332994,105,0.3911798733063025,71.28
332996,126,-1.0987703558147162,11.51
332999,252,-1.0126393636501647,14.26
333111,189,-1.976559900089986,0.53
333112,61,-0.9389670260235058,16.26
333120,143,-1.282178878687398,7.07
333131,79,-0.8231593626658638,19.75
333132,86,-1.5930149199389931,3.17
333241,126,-0.1384244283899239,50.05
333242,25,2.739150728497941,98.63
333243,116,-0.6546732959465099,26.82
333248,215,-0.4225762492726209,36.22
333310,175,-0.026173584006787542,54.59
333413,107,-0.18423422057372074,47.62
333414,97,0.25615146036791236,66.74
333415,128,-0.779169029412675,21.22
333511,141,-0.7486310915767976,22.81
333514,188,-1.2720038802287055,7.18
333515,130,-0.1872191342233194,47.31
333517,163,-0.779562121838428,21.12
333519,71,-0.23296798320446682,45.62
333611,55,-0.23709927516112808,45.3
333612,58,0.14619188115338883,62.09
333613,81,0.21459157221693823,64.73
333618,53,-1.0344352178411447,13.83
333912,84,-0.405104906313215,37.17
333914,128,-0.6521479059535767,26.93
333921,51,0.39146827206386997,71.38
333922,142,-0.8897480249702152,17.42
333923,86,-0.06671855958736311,52.8
333924,93,-0.6105307317218839,28.51
333991,49,-0.022497997053563857,54.91
333992,100,-0.14001886759007004,49.74
333993,90,0.08414323504386266,59.35
333994,68,0.3434681465365093,70.22
333995,94,-0.613239637941271,28.3
333996,68,-0.015942062481853845,55.12
333998,166,-0.30431971217071724,41.61
334111,32,2.6916486757177362,98.31
334112,20,2.7596577612835533,98.73
334118,60,1.6939162928952687,93.77
334210,40,2.1835036019620153,96.73
334220,75,1.4044157822548933,90.39
334290,68,1.3187821268361304,89.33
334310,58,1.9446502205145797,95.88
334412,46,1.6582023106294792,93.45
334413,43,1.981545306859688,96.09
334416,73,0.9621206543829555,84.27
334417,55,1.5952256409067493,92.71
334418,105,0.9279600094901547,83.53
334419,117,0.618764086969665,76.87
334510,43,1.8510907766610154,95.04
334511,60,1.4024405071763089,90.18
334512,73,0.2496790242955766,66.21
334513,136,0.23546558965368522,65.58
334514,54,1.0989004178479203,86.17
334515,72,1.03277848878869,85.11
334516,69,2.420433031995047,97.25
334517,27,3.224410842686127,99.47
334519,91,1.0972957247024921,86.06
334610,57,2.0760674168646345,96.52
335131,72,0.7242311098005294,79.41
335132,84,0.37450515193658235,71.17
335139,63,0.471346861322453,73.92
335210,60,0.2026200485922386,64.41
335220,48,-0.7183067420132997,24.18
335311,69,-0.44433359727601013,35.37
335312,107,-0.3893289532380821,37.8
335313,104,-0.14214397772500426,49.52
335314,95,-0.11686625120519209,51.53
335910,65,-0.17488830583541368,48.15
335921,43,1.598699441540219,92.82
335929,71,0.8264485011776098,80.68
335931,94,0.269677688940732,67.48
335932,51,0.23518507699956706,65.47
335991,52,0.8348591012918097,80.89
335999,129,0.6005423665658086,76.35
336110,40,0.05268038294606496,57.87
336120,54,-0.1787107376999626,47.94
336211,147,-1.2679044824788632,7.29
336212,137,-1.5318580894525435,3.91
336213,17,-0.6496503352758398,27.03
336214,111,-1.198368993626792,9.4
336310,136,-1.1046912624897887,11.09
336320,116,-0.9610704174094618,15.63
336330,78,-0.660036347585908,26.5
336340,59,-0.2300937510889324,45.83
336350,97,-0.9082057909809302,16.9
336360,97,-0.8527167987102767,18.9
336370,102,-1.0103270536145232,14.36
336390,189,-1.223730525482759,8.45
336411,56,0.4703483324242277,73.81
336412,81,0.4426350774246456,73.18
336413,112,0.35085980836036507,70.64
336414,24,3.034303144631733,99.16
336415,26,1.4768241473021901,91.24
336419,17,1.9252033273244196,95.67
336510,72,-0.6140781736399343,28.19
336611,53,0.3727820773691637,71.07
336612,131,-0.09697688920341142,52.16
336991,74,0.9013919646909269,82.68
336992,25,1.031430421688513,85.01
336999,83,-0.5987455890901126,29.25
337110,289,-1.068243034830025,12.57
337121,48,-0.8741360105465585,17.95
337122,190,-0.5073220856780155,32.52
337126,94,0.1930940910655862,63.67
337127,104,-0.6693623045059771,25.98
337211,73,-0.20977102448571638,46.57
337212,186,0.5916805590380566,75.71
337214,42,0.24449230804367303,65.89
337215,126,-0.3360297145919485,40.34
337910,95,0.10971359142686832,60.51
337920,69,0.9869715019170769,84.48
339112,85,1.062918347203239,85.53
339113,132,0.18448543094386144,63.25
339114,57,1.5238221252980924,92.19
339115,62,0.5197288328661557,74.34
339116,176,-0.17116177026992704,48.26
339910,113,0.5881816459135268,75.61
339920,203,-0.2755127177963293,42.98
339930,116,0.23703341914743656,65.68
339940,83,0.008552358201744052,56.18
339950,275,-0.5800478255082372,29.88
339991,108,-0.27683326757097315,42.77
339992,114,0.658943271616897,77.72
339993,45,1.052108550951134,85.32
339994,59,-0.12116585497457213,51.32
339995,47,-0.6575913866566142,26.61
339999,223,-0.4803158286674639,33.79
423110,288,-0.9324111661723644,16.58
423120,235,-1.074091739734239,12.14
423130,182,-0.4840925979026455,33.47
423140,260,-0.7741355672600203,21.33
423210,96,0.6683574588110454,77.82
423220,101,0.22850452020502524,65.26
423310,235,-0.6719529371540088,25.77
423320,215,-0.2090653614869758,46.67
423330,233,0.0306778258877024,57.02
423390,198,-0.332096502127804,40.55
423410,50,1.3174429507773442,89.23
423420,149,0.1969503349770622,63.89
423430,53,2.0948082630617204,96.62
423440,140,0.15963339910884142,62.51
423450,92,0.7373836394958282,79.62
423460,68,0.8500221365131122,81.63
423490,106,0.916950278767085,83.32
423510,226,-1.2229102260540494,8.55
423520,76,-0.051599513203372166,53.33
423610,238,-0.7510236831503319,22.6
423620,83,0.7009407368002957,78.99
423690,71,1.4051763750912514,90.5
423710,166,-0.5076038010732974,32.42
423720,285,-0.4189613076718175,36.54
423730,158,0.03317407914916601,57.13
423740,143,0.09026518482164472,59.66
423810,324,-0.8450571851718001,19.22
423820,481,-1.8258049964908978,0.84
423830,236,-1.100827641910994,11.4
423840,261,-1.0861143338275665,11.83
423850,250,-0.7739549244638559,21.44
423860,138,-0.03228108164490293,54.17
423910,196,0.2274584399717238,65.15
423920,86,0.2510578557580603,66.31
423930,397,-1.515934763719444,4.22
423940,57,0.9146747381605909,83.21
423990,187,-0.6852962589473928,25.34
424110,79,0.8957031053699117,82.47
424120,118,0.10687620648747885,60.3
424130,141,-0.01293210814320881,55.44
424210,81,0.8134032713437622,80.57
424310,75,0.5396764639040311,74.97
424340,54,1.4926254354128012,91.34
424350,70,0.6892444708314978,78.78
424410,193,-0.1619700405678208,48.89
424420,113,0.32017138951812335,69.48
424430,176,-0.5824284416034288,29.78
424440,96,-0.38169083328008413,38.12
424450,337,-1.016730792675229,14.15
424460,89,1.7467784182259085,94.19
424470,124,-0.04751821632248271,53.64
424480,117,0.43675966517896453,72.65
424490,328,-0.48311405294915727,33.58
424510,255,-2.1646958302472514,0.11
424520,279,-1.7752833548171834,1.27
424590,168,-0.325827505234891,40.87
424610,119,-0.5489524745964167,31.36
424690,236,-1.2249354017378726,8.34
424710,357,-1.56207656655164,3.48
424720,339,-1.442742714273449,5.17
424810,357,-0.3811305438163048,38.23
424820,126,0.9414921024924859,83.74
424910,441,-1.7871684020001064,1.16
424920,92,-0.01170202620068452,55.54
424930,163,-0.1631633216024084,48.79
424940,137,-0.2989960807709185,41.82
424950,150,0.030380291785648963,56.92
424990,141,0.26695471038971386,67.16
425120,70,-0.14546502743811038,49.42
441110,577,-0.966477205988235,15.52
441120,444,-1.288288065828033,6.76
441210,360,-0.7910427245375177,20.8
441222,283,-0.35891711722439174,39.07
441227,526,-1.0810805766736742,11.93
441330,670,-1.3411461769133877,6.02
441340,596,-1.0590006035615394,12.99
444110,652,-0.9268519213107759,16.68
444120,411,-0.6901926295850775,25.13
444140,659,-1.2102144580012884,8.98
444180,445,-0.724733626905258,23.97
444230,448,-1.0050295059909624,14.47
444240,666,-1.3287524270221356,6.34
445110,443,-0.34779573918691004,39.39
445131,300,-0.559431416034319,30.83
445132,302,-0.8389369561550251,19.43
445230,197,0.08182030556610376,59.13
445240,334,-1.256815918952385,7.5
445250,151,0.9375747214945498,83.63
445291,198,-6.295161707726229e-4,55.97
445292,219,0.31794643035755915,69.38
445298,339,-0.12695136881997637,50.69
445320,412,-0.8396730515596199,19.32
449110,410,-0.9083793175099358,16.79
449121,446,-0.7908392068176705,20.91
449122,167,1.075598184690853,85.85
449129,220,0.9439722959682311,83.84
449210,223,-0.26176219170293985,43.82
455110,278,-0.02841866287735877,54.49
455211,753,-1.3506532858487588,5.81
455219,681,-1.54706132250627,3.8
456110,405,-1.2039112037055444,9.29
456120,263,-0.22050078204300527,46.15
456130,209,0.1641639463736628,62.72
456191,306,-0.467197227089514,34.32
456199,315,-0.7607986330052607,22.18
457110,747,-1.4806068212367764,4.44
457120,377,-1.4605209543470885,4.96
457210,400,-1.125554971693043,10.77
458110,195,0.6251574490179943,76.98
458210,188,0.13790828543376948,61.46
458310,263,0.22504770499111024,65.05
458320,102,1.546181536466649,92.5
459110,425,-0.2322546741641746,45.72
459120,421,-0.3248504369159727,41.08
459130,440,-0.4942968780935604,33.05
459140,252,-0.15544563320441399,49.1
459210,316,0.18503972745737543,63.36
459310,471,-0.8867160468389107,17.53
459410,361,-0.46400131901175656,34.42
459420,309,0.012067677077186426,56.28
459510,436,-0.5748622388896423,30.41
459910,323,0.2447735617322719,66
459920,190,0.8504005639465008,81.73
459930,364,-1.1617967826755633,10.14
459991,481,-0.9341713276240738,16.47
459999,305,-0.4267588091653506,36.01
481111,36,3.4703940555653428,99.89
481112,34,1.3601913522754963,89.76
481211,114,0.19117310436794055,63.57
481212,52,1.1586428024098447,87.01
481219,114,0.8368766575630824,81.31
482110,399,-1.5960969429526704,3.06
483111,28,1.9260821659218903,95.78
483112,12,3.593019324118745,100
483113,46,1.3752650348563853,89.86
483114,44,1.9105156155409517,95.56
483211,60,-0.2579980960873306,44.24
483212,63,1.67172476150784,93.56
484110,338,-1.5904016305233584,3.27
484121,405,-1.793784961675938,0.95
484122,252,-0.8213749484643981,19.85
484210,247,0.5960413536258329,76.03
484220,521,-1.5903957896092509,3.38
484230,340,-1.7543619801901293,1.48
485111,24,1.8484042882192022,94.93
485112,11,3.3310370547245474,99.68
485113,114,0.9456013421704361,83.95
485119,19,2.7381175711279586,98.52
485210,99,0.26737940713118374,67.27
485310,91,1.1257197004793342,86.69
485320,62,2.9938163621253167,99.05
485410,236,-0.5461396483590661,31.47
485510,181,-0.18563195591759152,47.52
485991,231,-0.27995468797519507,42.45
485999,172,0.4259246522425354,72.12
486110,75,-1.4708703371149994,4.75
486210,196,-1.7884431838517354,1.06
486910,109,-0.317377973410774,41.29
486990,28,-0.5506080167466988,31.15
487110,121,1.3220801388385401,89.44
487210,137,1.3025761573942058,88.91
487990,73,1.9836737864972844,96.2
488111,115,0.6749279710703627,78.25
488119,81,1.7750468806419435,94.4
488190,170,-0.024926274565039153,54.8
488210,168,-1.3153534899541761,6.44
488310,56,0.12246645704609431,61.25
488320,61,0.7432770301945313,79.73
488330,80,0.43604118323536317,72.54
488390,77,0.7525160398002295,79.94
488410,385,-0.72483081016052,23.86
488490,181,-0.46805998540760796,34.21
488510,93,-0.013035165476585073,55.33
488991,118,0.07944404179029808,58.92
488999,119,0.09434067059045863,59.87
491110,165,0.14004894315514138,61.67
492110,207,-0.49579541556310586,32.95
492210,133,0.9811940611699778,84.37
493110,196,-0.7178947443398523,24.29
493120,177,-0.7611259792882571,22.07
493130,178,-1.6866624901862741,1.9
493190,172,-0.6046332723904675,28.83
512110,24,3.262029773213091,99.58
512120,22,1.401579362285585,89.97
512131,401,-0.6705229113076246,25.87
512132,154,-0.10593339633815912,51.64
512191,38,2.500423300171486,97.68
512199,57,1.7952446828814692,94.61
512230,52,1.401580392946789,90.07
512240,113,0.9089762269894157,82.89
512250,46,1.1464062886315625,86.91
512290,96,1.5804301913295002,92.61
513110,441,-1.0546508135026376,13.2
513120,104,0.6344294085416856,77.4
513130,85,1.0133721689147344,84.58
513140,77,0.4312553906626722,72.23
513191,23,2.489594975883026,97.57
513199,66,1.8691646467600225,95.35
513210,40,2.9890443508417532,98.94
516110,465,-1.1694200151558778,9.93
516120,178,0.12165551974142835,61.03
516210,42,1.168800471920262,87.12
517111,219,-0.8187332529094685,19.96
517112,215,-0.7995838255834316,20.38
517121,139,-0.4392543745350113,35.59
517410,65,0.8608006463836986,82.05
517810,81,0.12885508826504796,61.35
518210,61,1.2463188167232602,87.75
519210,137,-0.1981144966124978,46.88
519290,29,2.6703481294253906,98.2
521110,38,1.4986850321056346,91.45
522110,300,-1.8919345034929504,0.63
522130,402,-0.757685889673475,22.39
522180,251,-0.8803618276977491,17.63
522210,24,2.389323966616497,97.15
522220,82,-0.09669791490026111,52.27
522291,308,-1.597511744032729,2.85
522292,103,0.6337993327052704,77.3
522299,232,-1.3061732597536269,6.55
522310,69,1.6327427896895175,93.35
522320,63,1.1204373598034365,86.48
522390,85,-0.12351187362681805,51.11
523150,37,3.102592508963494,99.37
523160,79,-0.3474123466054686,39.49
523210,48,0.5951898175408518,75.82
523910,99,0.20831999796590336,64.63
523940,50,2.668638027698895,98.1
523991,131,0.5420720381866414,75.18
523999,72,0.873521853334463,82.15
524113,57,0.4549897191991314,73.6
524114,82,0.752277791305448,79.83
524126,103,0.04397246071026227,57.55
524127,185,0.1737598567075121,62.94
524128,76,0.7098136888128539,79.09
524130,37,1.2651972070480673,88.07
524210,176,-0.40525907721671606,37.06
524291,129,-0.17688606781605937,48.05
524292,106,0.4572713242619393,73.71
524298,90,0.6772497647700505,78.46
525110,69,1.360060042715334,89.65
525120,63,1.216330560418196,87.65
525190,67,0.9490974437155562,84.05
525910,60,1.8608913477244422,95.25
525920,140,0.21602851313890475,64.84
525990,62,1.609430197452078,93.14
531110,198,0.19580168316974259,63.78
531120,147,0.836036430372284,81.2
531130,335,0.21607801320294287,64.94
531190,380,-0.458369189799022,34.64
531210,186,1.5092712962162596,91.97
531311,162,1.4576818505510962,90.92
531312,112,1.614850602888965,93.24
531320,307,-0.30862783155142065,41.39
531390,123,1.6049459813314206,93.03
532111,167,0.9508135175841502,84.16
532112,50,0.8526074691594169,81.84
532120,207,-0.2737681398462288,43.29
532210,271,-1.2829352729837429,6.97
532281,128,-0.18127561819464472,47.73
532282,123,0.11367937066866982,60.82
532283,366,-0.9745147088881922,15.42
532284,192,0.6712810652446652,77.93
532289,388,-0.981479667039049,15.21
532310,333,-0.7503504682190912,22.7
532411,103,0.2527373166222197,66.53
532412,240,-0.8761386079812905,17.85
532420,94,0.8456063517814055,81.41
532490,157,-0.2427966759366453,44.98
533110,95,0.9272142490555431,83.42
541110,70,2.364542622828724,97.04
541191,372,-0.7428078697806937,23.02
541199,94,1.2961019434599237,88.81
541211,114,-0.05183771721366865,53.12
541213,323,-0.810780848931197,20.17
541214,82,0.7301083135602556,79.51
541219,224,0.36555337047955444,70.86
541310,119,2.3264159849749935,96.94
541320,214,0.6824258263092919,78.56
541330,137,1.1860623809020676,87.43
541340,311,0.0399637556873985,57.44
541350,232,0.29860113746729366,68.64
541360,158,-0.630221700970176,27.56
541370,308,-0.2675554500948058,43.51
541380,173,-0.35632344464693666,39.18
541410,126,2.0549220987729724,96.41
541420,103,0.8127396521463779,80.46
541430,171,1.3128826263145634,89.12
541490,100,1.8024810970580778,94.83
541511,50,2.8016748739945454,98.84
541512,51,1.998145485282858,96.3
541513,100,0.7226606916969543,79.3
541519,95,1.2118194175430241,87.54
541611,58,2.4838470679986675,97.47
541612,75,1.277936069221965,88.49
541613,77,2.550413870099602,97.78
541614,135,-0.01326210708279146,55.23
541618,74,1.5020043078905803,91.55
541620,188,0.8357916617461302,80.99
541690,132,0.6279996354833964,77.09
541713,58,1.801382154614381,94.72
541714,41,2.5524485651227433,97.89
541715,78,1.8529538998075568,95.14
541720,70,1.037273710822746,85.22
541810,40,2.5627297440836303,97.99
541820,50,3.083883057441266,99.26
541830,26,1.1808813998260361,87.33
541840,75,1.1033093239349756,86.38
541850,140,-0.2750630938244247,43.08
541860,70,1.2793797465541445,88.6
541870,107,0.9049414280062659,82.79
541890,96,0.5837300499914542,75.5
541910,62,1.9618400838470063,95.99
541921,251,0.2683909545737613,67.37
541922,164,1.2807788425746858,88.7
541930,66,1.5063193789386464,91.76
541940,469,-0.47985758532043876,33.9
541990,130,0.5346990942419609,74.76
551111,110,-0.32570419302385106,40.97
551112,146,-0.029355576772114932,54.38
551114,133,0.10508109637461269,60.19
561110,139,-0.26105837831101264,43.93
561210,199,-0.2641861886840659,43.72
561311,106,0.15779966479876648,62.41
561312,76,1.4250089134747757,90.71
561320,186,-0.7986706463643758,20.49
561330,113,-0.3021920987709674,41.71
561410,143,0.10016942910939601,59.98
