industry_code,industry_ubiquity,industry_complexity,industry_complexity_percentile
332992,15,-0.491468107320388,36.96
332993,8,-1.7446210594500258,0.32
332994,37,-0.10157236290717266,53.75
332996,42,-1.4397117155274333,2.32
332999,69,-1.1305345298107818,9.4
333111,43,-1.6241053314199891,0.53
333112,24,-1.4747220835944288,1.9
333120,50,-1.418409754874767,2.75
333131,33,-0.6665354407348982,28.93
333132,22,-0.6074811154314627,31.78
333241,42,-0.510338263762089,35.9
333242,9,2.569162001433257,98.2
333243,40,-1.1538736615222513,8.55
333248,61,-1.3743246150688089,3.91
333310,58,-0.6210309460757717,31.26
333413,46,-0.8801949023849686,18.37
333414,40,-0.4462763750241799,38.86
333415,51,-1.188081821615448,7.29
333511,49,-1.171548193048622,8.03
333514,57,-1.4456742644744602,2.22
333515,52,-1.0254159020923308,12.57
333517,61,-1.2712611858103424,5.7
333519,34,-0.9175785661277055,16.79
333611,30,-0.9076808432282545,17.11
333612,28,-0.9755620181743534,14.36
333613,40,-0.9348491924364636,15.95
333618,24,-1.1780876970755751,7.92
333912,41,-0.7105972396654866,25.77
333914,54,-0.9405056745176071,15.73
333921,29,0.02568807489274769,58.92
333922,53,-1.2996559869671125,5.17
333923,42,-0.5831517482256907,32.52
333924,38,-0.7550535213726087,23.55
333991,22,-0.9561799003883903,15.42
333992,40,-1.1512664458668784,8.66
333993,39,-0.8657052033508796,18.9
333994,34,-1.0032844650087243,13.2
333995,44,-1.1687637019095583,8.13
333996,36,-0.6731803392004936,28.41
333998,54,-1.1119750523172272,10.03
334111,16,1.3929088217104901,89.76
334112,11,1.2047038794261082,88.07
334118,27,0.7875540234590482,79.73
334210,19,0.5227974991321261,74.13
334220,34,0.34566322962518503,69.38
334290,35,0.3487594255964498,69.59
334310,23,1.6368189390208392,92.29
334412,22,0.2610200938484787,66.84
334413,16,1.7113472303979775,93.14
334416,33,-0.3891228751309158,42.56
334417,23,0.6881962739389079,77.51
334418,45,-0.2797906174512693,47.62
334419,41,-0.04411362369572366,56.39
334510,19,0.8742518863323002,81.63
334511,25,0.6131237685231202,75.82
334512,38,-0.7170870802227679,25.03
334513,50,-0.41707122131173535,40.97
334514,25,-0.5267254541501629,35.16
334515,26,-0.1549949954763612,51.85
334516,28,0.8538688223131364,80.99
334517,14,1.1211047091002284,86.27
334519,34,-0.37066143194595946,43.29
334610,18,1.8792613911443865,94.72
335131,26,0.19915460420014974,64.41
335132,34,-0.30743297634309136,45.3
335139,28,-0.22721786152948634,49.42
335210,20,-0.7113933696709757,25.55
335220,27,-1.2518343868838941,5.91
335311,28,-1.1129844598150942,9.93
335312,44,-0.7856028812808469,22.6
335313,41,-0.8170665945210794,21.01
335314,40,-1.061304039054245,11.4
335910,25,-0.5132426790961412,35.59
335921,16,1.0162932320415374,84.16
335929,30,-0.0876384021319957,54.17
335931,35,-0.6642275482181216,29.14
335932,22,-0.6496436195760235,29.78
335991,29,-0.5139528289508156,35.48
335999,46,-0.440332676613004,39.18
336110,28,-1.1062652333797094,10.45
336120,26,-0.8150594237926604,21.22
336211,58,-1.5444050667587623,1.16
336212,46,-1.332175647078067,4.54
336213,6,-1.6769421324834484,0.42
336214,24,-1.557287058340587,0.84
336310,42,-1.5233599083510299,1.58
336320,47,-1.4963711744688986,1.8
336330,30,-1.5388502688883043,1.37
336340,33,-1.3939845904432804,3.27
336350,44,-1.1540733861865524,8.45
336360,45,-1.473240617149039,2.01
336370,34,-1.5564785962375287,0.95
336390,56,-1.540892737199125,1.27
336411,25,0.147236449958454,62.83
336412,39,-0.4264686276638256,40.13
336413,37,0.020576982666741236,58.5
336414,12,3.2006602558363433,99.26
336415,14,1.7489284620530676,93.66
336419,8,0.8667523148481227,81.41
336510,35,-0.9131384430719186,16.9
336611,18,0.5674838264566805,74.97
336612,38,0.20063686662039656,64.52
336991,26,-0.09838879430214299,53.85
336992,16,0.6680693477597114,76.87
336999,30,-0.999087526774061,13.31
337110,56,-1.0426173981344875,12.04
337121,19,-0.9769154984330157,14.26
337122,37,-0.9639019331556037,14.99
337126,41,-0.37686990849262547,43.08
337127,40,-1.1220277377384564,9.71
337211,27,-0.8932141130631469,17.95
337212,65,-0.17909194494465075,51.11
337214,17,-0.7264285840901792,24.6
337215,54,-1.0915711969789645,10.77
337910,39,0.18766987523346917,63.89
337920,31,0.7526672525652919,78.56
339112,35,0.4576825838283719,72.33
339113,44,-0.13017192424461618,53.12
339114,30,0.3259006256767353,69.06
339115,23,0.5120193042243036,73.81
339116,61,-0.4679044104757369,37.8
339910,27,0.38378956812834986,70.01
339920,52,-0.42943608403040834,39.92
339930,37,-0.38258003272359636,42.98
339940,36,-0.6710865618609099,28.72
339950,73,-0.5564561667023801,33.58
339991,47,-1.1043622933876251,10.67
339992,29,0.5436661095900772,74.45
339993,19,0.2898873431620735,67.9
339994,31,-1.0410503464136351,12.14
339995,14,-1.1846939460195742,7.6
339999,60,-0.7178924713399724,24.82
423110,98,-0.8951905184430258,17.85
423120,60,-0.9520522814408092,15.52
423130,71,-0.6571665887862536,29.67
423140,64,-1.0169028273501965,12.99
423210,34,0.8825447454292371,81.73
423220,33,0.665315637077283,76.77
423310,69,-0.41234076895514327,41.39
423320,59,0.14829300165592826,62.94
423330,88,-0.4439775646987797,38.97
423390,62,0.10479718636403453,61.77
423410,22,0.672180920961541,77.09
423420,62,-0.10879623439021181,53.64
423430,20,1.5794899867562688,91.55
423440,45,-0.038299529983675244,56.81
423450,37,0.49346253641958054,73.39
423460,32,0.39465398360110904,70.64
423490,37,0.41569881239838324,71.49
423510,59,-1.1249409143611917,9.5
423520,38,-0.39155081127507735,42.13
423610,65,-0.353594919806279,43.51
423620,37,0.48174481717330575,73.28
423690,27,0.8879693622374396,81.84
423710,55,-0.6262356626708916,31.15
423720,80,-0.4943549629155268,36.75
423730,61,-0.12367625088946141,53.33
423740,57,-0.14360442261495357,52.38
423810,101,-0.6921027034898748,27.24
423820,82,-1.5368726475812235,1.48
423830,77,-0.994347964047044,13.62
423840,71,-0.8105535269958768,21.44
423850,82,-0.6335319587367033,30.52
423860,36,0.11354480804852875,61.99
423910,51,0.3868869737002896,70.33
423920,32,0.26189644071143686,67.05
423930,97,-1.2799332265836854,5.49
423940,12,2.0411658793298844,95.78
423990,43,0.022062371961869436,58.71
424110,40,-0.38517345129626773,42.77
424120,34,0.11553335608119465,62.09
424130,48,-0.2364611352079115,48.89
424210,28,1.0481026317051727,85.11
424310,23,0.3583440950174473,69.8
424340,26,0.9023678665753369,82.37
424350,19,1.426032499030627,89.97
424410,69,-0.04217601861609086,56.49
424420,44,0.6083841731098834,75.5
424430,52,-0.33816634549054625,44.03
424440,39,-0.2583676865927455,48.15
424450,75,-0.598804151165042,32
424460,31,1.607652902594464,91.97
424470,37,-0.20031659179038738,50.58
424480,32,0.8579707098250737,81.2
424490,85,-0.2912643649689382,46.57
424510,58,-1.5901872147267442,0.63
424520,52,-1.305426549299364,4.96
424590,45,0.4313972415800196,72.02
424610,44,-1.087910179292149,10.98
424690,53,-0.7295139102434359,24.39
424710,82,-1.1087762281802773,10.24
424720,70,-0.8835071840615524,18.16
424810,100,-0.4654364176301292,37.91
424820,48,0.7707949974535175,79.3
424910,73,-1.498130595145933,1.69
424920,37,-0.12003768664172051,53.43
424930,44,0.11562880567096905,62.2
424940,51,-0.5937577328747721,32.21
424950,52,-0.48834448352816795,37.06
424990,34,0.6084190073275295,75.61
425120,18,0.4433728828569376,72.12
441110,137,-0.7696576415088479,23.13
441120,102,-0.666510107471916,29.04
441210,105,-0.5481881895940257,34
441222,66,-0.3109219102464327,45.2
441227,112,-0.8553884990174865,19.43
441330,132,-0.7866770606775694,22.49
441340,122,-0.5767865053359617,33.05
444110,140,-0.8437534629248509,20.06
444120,86,-0.22533384320451524,49.74
444140,117,-0.9237580784049734,16.47
444180,96,-0.5066586540558825,36.22
444230,107,-1.0547526418235444,11.51
444240,119,-0.9363745550091931,15.84
445110,83,0.09431568083516219,61.25
445131,45,0.1916787056000667,63.99
445132,87,-1.2015832922564722,6.97
445230,45,0.22278222289490845,65.15
445240,57,-0.7266684394999311,24.5
445250,34,1.1232015598676304,86.38
445291,50,0.06312061276810785,59.87
445292,57,0.17319592711728904,63.36
445298,68,0.020952828728997105,58.61
445320,76,-0.5448511619640108,34.11
449110,94,-0.49870258246595,36.54
449121,95,-0.8099096476991665,21.54
449122,45,1.0259167130459825,84.37
449129,55,1.0902445858651661,86.06
449210,59,0.22924550175839817,65.47
455110,62,0.4267604124318793,71.81
455211,147,-0.8456001209932293,19.96
455219,126,-1.0235887554503929,12.78
456110,80,-0.7008023528691245,26.72
456120,63,0.4272496323667093,71.91
456130,63,-0.03568139362633163,56.92
456191,60,0.18036628498032525,63.57
456199,72,-0.5074918408403303,36.01
457110,133,-1.1654060872940588,8.24
457120,75,-0.9118457668667526,17
457210,61,-0.78996661946402,22.28
458110,49,0.8905019957651187,82.05
458210,57,0.5406362703291341,74.34
458310,62,0.6500991675847757,76.45
458320,25,2.0217520142543495,95.56
459110,108,-0.39165605238480283,42.03
459120,119,-0.49977550597925124,36.33
459130,100,-0.8769078163130115,18.48
459140,82,-0.5155630153483467,35.37
459210,76,-0.28631689377316877,46.99
459310,93,-0.8249481247339459,20.91
459410,82,-0.43102203579517256,39.6
459420,71,0.25883737516606425,66.63
459510,106,-0.7188864399117576,24.71
459910,73,0.23597441025537289,65.58
459920,33,1.8139334863088503,94.4
459930,90,-0.7008079586900801,26.61
459991,87,-0.4636813983186564,38.01
459999,58,-0.06700903993592293,55.33
481111,19,3.088175599697872,99.16
481112,13,0.9155598639578285,82.58
481211,23,0.4020958783503157,71.17
481212,22,1.6923833452686723,92.93
481219,36,0.865176885658841,81.31
482110,75,-0.924195225016421,16.37
483111,9,3.7250667163056868,99.89
483112,6,3.897515087726166,100
483113,16,1.254225207712063,88.38
483114,10,2.807833731808245,98.73
483211,28,-0.826746341249773,20.8
483212,20,2.14113605994442,96.41
484110,69,-1.2689602748065973,5.81
484121,94,-1.1789604765573614,7.81
484122,80,-1.200871043008071,7.07
484210,68,0.46920395251039543,72.86
484220,89,-1.3752863826708244,3.8
484230,77,-1.1221993510836143,9.61
485111,10,1.743399606606553,93.45
485112,7,3.243409748709231,99.37
485113,48,1.0106564916126848,84.05
485119,11,2.2872270028702606,97.25
485210,40,0.20270574950275586,64.63
485310,18,2.7806848059227214,98.63
485320,22,3.4606107954119607,99.79
485410,53,-0.8674036503790695,18.8
485510,74,-0.3003606278785237,45.83
485991,62,0.11667847434063416,62.3
485999,52,0.41000146961191036,71.38
486110,20,-0.8515639274118846,19.64
486210,39,-0.9650384254749905,14.89
486910,44,-0.4988083937285621,36.43
486990,14,-0.22678351105624375,49.63
487110,28,1.1637115699353267,87.43
487210,33,1.0095275729623885,83.84
487990,20,1.7435344536482842,93.56
488111,47,0.07551480077553344,60.93
488119,33,2.316985579368235,97.47
488190,54,0.306654693831763,68.53
488210,56,-1.0253987961347233,12.67
488310,23,0.6687067941210163,76.98
488320,25,1.2761524121686363,88.7
488330,27,0.08176186739502543,61.14
488390,24,0.8562108930909853,81.1
488410,85,-0.21411233097968937,50.05
488490,59,-0.2541656553308912,48.36
488510,34,0.826898593886215,80.46
488991,43,-0.06537683344092245,55.44
488999,43,0.3493064010493718,69.69
491110,47,0.1586562223237739,63.04
492110,53,0.10176371009689499,61.46
492210,49,1.0274024089918097,84.48
493110,60,-0.4317797944025917,39.49
493120,54,-0.285344354319236,47.1
493130,52,-0.8339148560605293,20.49
493190,58,-0.4166850900380737,41.08
512110,10,2.9846726555206886,99.05
512120,7,1.7915184744250565,93.98
512131,67,0.40300053733148106,71.28
512132,65,-0.6409751077299185,30.2
512191,10,2.77024516558856,98.52
512199,22,1.8328167559002497,94.61
512230,12,1.3146650272520117,89.23
512240,25,1.4622389177535398,90.07
512250,11,2.4600146175135023,97.68
512290,30,1.7713001948239715,93.88
513110,71,-0.6906152328517138,27.35
513120,23,0.5074234837476005,73.71
513130,29,-0.3237493595563252,44.67
513140,28,0.6428420750426186,76.35
513191,8,1.1293385729361627,86.59
513199,21,1.7101222389959778,93.03
513210,17,1.5697258647283503,91.45
516110,95,-0.9702459139060019,14.57
516120,92,-0.5306480844930898,34.85
516210,15,2.5042354987409334,97.89
517111,53,-0.30281927880044657,45.72
517112,51,-0.6711265032437332,28.62
517121,42,-0.13749507526318233,52.59
517410,23,2.184247483215366,96.62
517810,21,1.0358430477108695,84.69
518210,25,1.5810416952214736,91.66
519210,29,-0.31271943372279143,45.09
519290,9,3.3134345500907223,99.58
521110,19,1.4862254799118741,90.39
522110,60,-1.1110502609549344,10.14
522130,93,-0.6780926179671585,28.19
522180,55,-0.7177445124819218,24.92
522210,14,2.2742965891120734,97.04
522220,32,0.6912606990447648,77.61
522291,65,-0.2827651840679414,47.52
522292,32,1.1157171274869466,86.17
522299,50,0.020275347820476332,58.39
522310,26,1.7532794960519191,93.77
522320,27,1.1364991343864377,86.91
522390,17,1.2653277551584805,88.49
523150,18,1.9933733704444745,95.46
523160,20,0.9605421747612469,83.42
523210,14,2.1364093794079664,96.3
523910,23,2.0496973771379356,95.88
523940,17,1.8936045948240092,94.83
523991,45,0.20643490884374655,64.84
523999,22,2.3062050937733978,97.36
524113,35,-0.3462652455231474,43.82
524114,42,-0.2493050686397699,48.57
524126,46,-0.5366277967920228,34.42
524127,43,1.4212724153112737,89.86
524128,25,0.7865208475261442,79.62
524130,14,0.41623053619167666,71.59
524210,51,0.010519868630095758,57.76
524291,34,0.8028940233778621,79.83
524292,40,0.026315308346179848,59.03
524298,28,1.1691913414585198,87.54
525110,32,0.3251977832882942,68.95
525120,30,1.0736146337798027,85.32
525190,26,1.176992179445999,87.86
525910,21,1.8282328779827302,94.51
525920,40,0.7069308537212236,78.04
525990,20,2.189111084823627,96.73
531110,52,0.2612583518389153,66.95
531120,28,1.4808707838709665,90.29
531130,79,0.6628748322936491,76.66
531190,69,0.10042467478810604,61.35
531210,36,2.231951356701556,96.94
531311,45,1.7222386311612206,93.24
531312,41,1.0848238748510304,85.53
531320,77,-0.2520901024030519,48.47
531390,35,1.8965866143332646,94.93
532111,57,1.0897538024055982,85.85
532112,21,1.211614790882425,88.17
532120,84,-0.6282732531937105,31.05
532210,69,-0.9638395832084591,15.1
532281,44,-0.20298753627451216,50.48
532282,41,0.2425919648819267,66
532283,90,-0.5558935684473634,33.69
532284,32,0.8710750844839177,81.52
532289,76,-0.1443909312131198,52.27
532310,72,-0.4880436848354846,37.17
532411,35,0.7168149459637512,78.14
532412,53,-0.07495407091919465,54.7
532420,39,0.9392545174908293,83.21
532490,42,0.3131794757385052,68.74
533110,29,1.1276218136054963,86.48
541110,36,1.8991210699942858,95.04
541191,85,-0.17504429525747203,51.43
541199,39,1.6791186842531733,92.61
541211,30,1.090146072492179,85.96
541213,61,0.5909882029418848,75.08
541214,24,1.2709452385648927,88.6
541219,47,1.0375390912901263,84.79
541310,46,1.6762467904379563,92.5
541320,53,1.3463927286567894,89.55
541330,53,0.5535508533045737,74.66
541340,70,0.30528866337655036,68.43
541350,45,1.2803535391410181,88.81
541360,50,-0.32985323103577585,44.35
541370,56,0.3964894619105971,70.86
541380,45,-0.6983069504351024,26.93
541410,30,2.5333714578985727,98.1
541420,26,-0.048367013427815554,56.18
541430,32,1.6847032159005717,92.82
541490,22,1.9115942059809936,95.14
541511,13,3.4296468946923793,99.68
541512,14,2.196847281790287,96.83
541513,36,0.49398444112262907,73.5
541519,32,1.251155496299842,88.28
541611,20,3.2836854652035354,99.47
541612,33,0.5470800386146376,74.55
541613,30,2.432989221753506,97.57
541614,46,0.1862676837869045,63.78
541618,21,2.094109584042846,96.09
541620,41,0.6856453550564515,77.3
541690,28,1.387572971032004,89.65
541713,24,0.76698522631756,79.09
541714,14,2.279375758768204,97.15
541715,34,0.39775061258835853,70.96
541720,18,2.1693848807586127,96.52
541810,14,2.090084652614328,95.99
541820,23,2.5896192992398084,98.31
541830,9,1.9353231953828454,95.25
541840,26,1.3341355517591333,89.44
541850,45,-0.3921443136570662,41.92
541860,34,-0.13269086387860735,53.01
541870,28,1.8051712079511566,94.3
541890,25,0.7425402682727157,78.46
541910,21,1.5441298533917647,91.13
541921,58,0.19545070712105234,64.2
541922,46,1.1590534517795845,87.12
541930,24,1.470079530625269,90.18
541940,97,-0.2705406969500539,47.84
541990,34,0.752903423374093,78.67
551111,43,-0.2831649417041609,47.41
551112,43,0.24248286526983806,65.89
551114,48,-0.1886019370257964,51
561110,38,0.9667992682957102,83.53
561210,50,0.05057436520238482,59.35
561311,31,0.2930286914632963,68
561312,28,1.5061322427880948,90.71
561320,47,-0.4491078754400954,38.44
